voyageid,departure,purchase,arrival,year,embarked,disembarked
17753.0,Bristol,"West Central Africa and St. Helena, port unspecified",Charleston,1771.0,386.0,351.0
17792.0,Bristol,"West Central Africa and St. Helena, port unspecified",Upper James River,1772.0,551.0,450.0
17811.0,Bristol,"West Central Africa and St. Helena, port unspecified",Charleston,1773.0,278.0,253.0
17820.0,Bristol,"West Central Africa and St. Helena, port unspecified","St. Vincent, port unspecified",1773.0,386.0,351.0
17825.0,Bristol,"West Central Africa and St. Helena, port unspecified",Charleston,1774.0,54.0,49.0
17830.0,Bristol,"West Central Africa and St. Helena, port unspecified","St. Kitts, port unspecified",1775.0,350.0,300.0
17836.0,Bristol,"West Central Africa and St. Helena, port unspecified",Charleston,1774.0,325.0,296.0
17838.0,Bristol,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1773.0,386.0,351.0
17857.0,Bristol,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1775.0,230.0,197.0
17859.0,Bristol,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1775.0,352.0,287.0
17923.0,Bristol,"West Central Africa and St. Helena, port unspecified","St. Vincent, port unspecified",1783.0,262.0,242.0
17934.0,Bristol,"West Central Africa and St. Helena, port unspecified",Antonia,1785.0,306.0,280.0
18151.0,Bristol,"West Central Africa and St. Helena, port unspecified",Kingston,1794.0,162.0,136.0
18181.0,Liverpool,"West Central Africa and St. Helena, port unspecified",Kingston,1793.0,461.0,455.0
18196.0,Bristol,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1795.0,75.0,74.0
18212.0,Bristol,"West Central Africa and St. Helena, port unspecified",Kingston,1796.0,337.0,328.0
18231.0,Bristol,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1800.0,412.0,375.0
18270.0,Bristol,"West Central Africa and St. Helena, port unspecified",Montevideo,1806.0,203.0,203.0
1528.0,Lisbon,"West Central Africa and St. Helena, port unspecified","Pernambuco, port unspecified",1836.0,350.0,150.0
75089.0,London,"West Central Africa and St. Helena, port unspecified",York River,1734.0,335.0,286.0
75099.0,London,"West Central Africa and St. Helena, port unspecified",Buenos Aires,1725.0,324.0,295.0
75187.0,London,"West Central Africa and St. Helena, port unspecified",Buenos Aires,1725.0,544.0,425.0
75305.0,London,"West Central Africa and St. Helena, port unspecified",Buenos Aires,1718.0,386.0,351.0
75306.0,London,"West Central Africa and St. Helena, port unspecified",Buenos Aires,1718.0,313.0,285.0
75363.0,London,"West Central Africa and St. Helena, port unspecified",Buenos Aires,1725.0,509.0,463.0
75430.0,London,"West Central Africa and St. Helena, port unspecified",Buenos Aires,1726.0,277.0,245.0
75450.0,London,"West Central Africa and St. Helena, port unspecified",Havana,1763.0,352.0,287.0
75478.0,London,"West Central Africa and St. Helena, port unspecified",York River,1738.0,407.0,348.0
75671.0,London,"West Central Africa and St. Helena, port unspecified","Spanish Circum-Caribbean,unspecified",1744.0,550.0,470.0
75735.0,London,"West Central Africa and St. Helena, port unspecified",Buenos Aires,1726.0,263.0,239.0
75752.0,London,"West Central Africa and St. Helena, port unspecified",Buenos Aires,1724.0,469.0,366.0
75754.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1725.0,368.0,335.0
75810.0,London,"West Central Africa and St. Helena, port unspecified",York River,1727.0,268.0,244.0
10588.0,Vlissingen,"West Central Africa and St. Helena, port unspecified",Suriname,1770.0,321.0,300.0
10886.0,Vlissingen,"West Central Africa and St. Helena, port unspecified",Essequibo,1773.0,272.0,250.0
11301.0,Zeeland,"West Central Africa and St. Helena, port unspecified",Cadiz,1697.0,203.0,167.0
11370.0,Amsterdam,"West Central Africa and St. Helena, port unspecified","Americas, region unspecified",1597.0,334.0,287.0
11393.0,Rotterdam,"West Central Africa and St. Helena, port unspecified","Martinique, port unspecified",1664.0,345.0,325.0
11417.0,Rotterdam,"West Central Africa and St. Helena, port unspecified","Martinique, port unspecified",1651.0,347.0,281.0
11502.0,Nantes,"West Central Africa and St. Helena, port unspecified",Cap Francais,1782.0,442.0,402.0
11513.0,Vlissingen,"West Central Africa and St. Helena, port unspecified",Curacao,1680.0,433.0,394.0
11549.0,Texel,"West Central Africa and St. Helena, port unspecified",Curacao,1695.0,734.0,668.0
11583.0,Amsterdam,"West Central Africa and St. Helena, port unspecified",NA,1671.0,455.0,391.0
11589.0,Amsterdam,"West Central Africa and St. Helena, port unspecified",Suriname,1671.0,455.0,391.0
11591.0,Zeeland,"West Central Africa and St. Helena, port unspecified",Cartagena,1701.0,465.0,400.0
11594.0,"Netherlands, port unspecified","West Central Africa and St. Helena, port unspecified",Rio de Janeiro,1597.0,334.0,287.0
11596.0,Middelburg,"West Central Africa and St. Helena, port unspecified",St. Eustatius,1716.0,363.0,311.0
11649.0,Texel,"West Central Africa and St. Helena, port unspecified",Curacao,1668.0,455.0,391.0
9581.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1665.0,577.0,500.0
9651.0,London,"West Central Africa and St. Helena, port unspecified",NA,1693.0,381.0,331.0
9652.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1689.0,657.0,570.0
9653.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1689.0,330.0,286.0
9655.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1689.0,381.0,331.0
9659.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1689.0,323.0,280.0
9667.0,London,"West Central Africa and St. Helena, port unspecified",Newcastle (Nevis),1684.0,176.0,153.0
9668.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1685.0,376.0,326.0
9670.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1685.0,379.0,329.0
9677.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1685.0,249.0,216.0
9681.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1686.0,528.0,458.0
9683.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1686.0,369.0,320.0
9707.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1692.0,635.0,584.0
9824.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1687.0,281.0,236.0
9827.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1687.0,375.0,369.0
9828.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1687.0,524.0,454.0
9845.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1686.0,366.0,317.0
9847.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1686.0,319.0,277.0
9862.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1686.0,35.0,30.0
9866.0,London,"West Central Africa and St. Helena, port unspecified",Newcastle (Nevis),1683.0,170.0,147.0
9869.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1683.0,531.0,231.0
9875.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1684.0,610.0,580.0
9879.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1684.0,397.0,306.0
9882.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1684.0,529.0,459.0
9885.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1684.0,270.0,234.0
9907.0,London,"West Central Africa and St. Helena, port unspecified",Newcastle (Nevis),1680.0,551.0,478.0
9924.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1681.0,492.0,410.0
9937.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1678.0,447.0,385.0
9951.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1679.0,223.0,176.0
9956.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1680.0,565.0,490.0
9958.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1680.0,708.0,476.0
9982.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1677.0,420.0,375.0
9992.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1678.0,283.0,245.0
41451.0,Cadiz,"West Central Africa and St. Helena, port unspecified",Caracas,1678.0,400.0,313.0
41454.0,Cadiz,"West Central Africa and St. Helena, port unspecified",New Spain,1659.0,325.0,259.0
41471.0,Cadiz,"West Central Africa and St. Helena, port unspecified","Spanish Circum-Caribbean,unspecified",1681.0,400.0,313.0
41488.0,London,"West Central Africa and St. Helena, port unspecified",Cartagena,1700.0,321.0,251.0
41522.0,Vlissingen,"West Central Africa and St. Helena, port unspecified",Cartagena,1704.0,455.0,320.0
41901.0,Lisbon,"West Central Africa and St. Helena, port unspecified",Cape of Good Hope,1658.0,500.0,174.0
40199.0,Lisbon,"West Central Africa and St. Helena, port unspecified","Bahia, port unspecified",1806.0,316.0,224.0
40651.0,San Lucar,"West Central Africa and St. Helena, port unspecified",Cartagena,1622.0,359.0,287.0
40655.0,Lisbon,"West Central Africa and St. Helena, port unspecified","Spanish Americas, port unspecified",1623.0,359.0,287.0
40656.0,Lisbon,"West Central Africa and St. Helena, port unspecified","Spanish Americas, port unspecified",1625.0,359.0,287.0
40658.0,Lisbon,"West Central Africa and St. Helena, port unspecified","Spanish Americas, port unspecified",1623.0,359.0,287.0
40660.0,Cadiz,"West Central Africa and St. Helena, port unspecified",New Spain,1620.0,359.0,287.0
40661.0,San Lucar,"West Central Africa and St. Helena, port unspecified","Spanish Americas, port unspecified",1625.0,359.0,287.0
40664.0,San Lucar,"West Central Africa and St. Helena, port unspecified",New Spain,1619.0,359.0,287.0
40667.0,Cadiz,"West Central Africa and St. Helena, port unspecified",New Spain,1621.0,359.0,287.0
40668.0,Cadiz,"West Central Africa and St. Helena, port unspecified",Cartagena,1622.0,359.0,287.0
40670.0,Seville,"West Central Africa and St. Helena, port unspecified",New Spain,1650.0,325.0,259.0
40671.0,San Lucar,"West Central Africa and St. Helena, port unspecified","Spanish Americas, port unspecified",1624.0,359.0,287.0
40672.0,Lisbon,"West Central Africa and St. Helena, port unspecified","Americas, port unspecified",1623.0,359.0,287.0
40674.0,Lisbon,"West Central Africa and St. Helena, port unspecified",New Spain,1638.0,359.0,287.0
40675.0,San Lucar,"West Central Africa and St. Helena, port unspecified",New Spain,1618.0,359.0,287.0
40677.0,San Lucar,"West Central Africa and St. Helena, port unspecified","Spanish Americas, port unspecified",1625.0,359.0,287.0
40678.0,San Lucar,"West Central Africa and St. Helena, port unspecified",Veracruz,1619.0,359.0,287.0
40683.0,San Lucar,"West Central Africa and St. Helena, port unspecified",New Spain,1618.0,359.0,287.0
40686.0,San Lucar,"West Central Africa and St. Helena, port unspecified",New Spain,1620.0,359.0,287.0
40689.0,Cadiz,"West Central Africa and St. Helena, port unspecified",New Spain,1619.0,359.0,287.0
40690.0,San Lucar,"West Central Africa and St. Helena, port unspecified",Veracruz,1602.0,400.0,320.0
40691.0,San Lucar,"West Central Africa and St. Helena, port unspecified",Veracruz,1617.0,359.0,287.0
40692.0,San Lucar,"West Central Africa and St. Helena, port unspecified",Veracruz,1602.0,304.0,243.0
40695.0,Lisbon,"West Central Africa and St. Helena, port unspecified",New Spain,1638.0,359.0,287.0
40699.0,Cadiz,"West Central Africa and St. Helena, port unspecified",New Spain,1619.0,359.0,287.0
40701.0,San Lucar,"West Central Africa and St. Helena, port unspecified",New Spain,1622.0,359.0,287.0
40702.0,San Lucar,"West Central Africa and St. Helena, port unspecified",Cartagena,1621.0,359.0,287.0
40703.0,San Lucar,"West Central Africa and St. Helena, port unspecified",New Spain,1619.0,359.0,287.0
40704.0,Cadiz,"West Central Africa and St. Helena, port unspecified",New Spain,1619.0,359.0,287.0
40705.0,San Lucar,"West Central Africa and St. Helena, port unspecified",New Spain,1621.0,359.0,287.0
40707.0,Lisbon,"West Central Africa and St. Helena, port unspecified",New Spain,1638.0,359.0,287.0
40716.0,San Lucar,"West Central Africa and St. Helena, port unspecified",New Spain,1619.0,359.0,287.0
40717.0,San Lucar,"West Central Africa and St. Helena, port unspecified",New Spain,1622.0,359.0,287.0
42592.0,Lisbon,"West Central Africa and St. Helena, port unspecified",Cartagena,1596.0,359.0,287.0
42828.0,Lisbon,"West Central Africa and St. Helena, port unspecified","Spanish Circum-Caribbean,unspecified",1610.0,388.0,310.0
42916.0,San Lucar,"West Central Africa and St. Helena, port unspecified",Santiago de Cuba,1600.0,375.0,300.0
44087.0,Middelburg,"West Central Africa and St. Helena, port unspecified",Cadiz,1677.0,524.0,450.0
44141.0,Texel,"West Central Africa and St. Helena, port unspecified",Curacao,1669.0,455.0,391.0
44146.0,Texel,"West Central Africa and St. Helena, port unspecified",West Indies (colony unspecified),1671.0,455.0,391.0
44147.0,Zeeland,"West Central Africa and St. Helena, port unspecified",Suriname,1671.0,455.0,391.0
44181.0,Amsterdam,"West Central Africa and St. Helena, port unspecified",Curacao,1672.0,455.0,391.0
44206.0,Texel,"West Central Africa and St. Helena, port unspecified",Buenos Aires,1657.0,259.0,207.0
44234.0,Texel,"West Central Africa and St. Helena, port unspecified",Zion Hill,1663.0,455.0,391.0
44263.0,Texel,"West Central Africa and St. Helena, port unspecified",Cartagena,1667.0,455.0,391.0
44269.0,Texel,"West Central Africa and St. Helena, port unspecified",Curacao,1667.0,455.0,391.0
44288.0,Cadiz,"West Central Africa and St. Helena, port unspecified",Cartagena,1655.0,325.0,259.0
44321.0,Lisbon,"West Central Africa and St. Helena, port unspecified",Buenos Aires,1649.0,351.0,258.0
20058.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1683.0,133.0,124.0
20294.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1702.0,386.0,351.0
20295.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1702.0,386.0,351.0
20758.0,Liverpool,"West Central Africa and St. Helena, port unspecified",Kingston,1744.0,186.0,165.0
20771.0,London,"West Central Africa and St. Helena, port unspecified","Barbados, port unspecified",1688.0,679.0,589.0
20775.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1692.0,277.0,240.0
20815.0,London,"West Central Africa and St. Helena, port unspecified","Jamaica, port unspecified",1709.0,242.0,220.0
11733.0,Amsterdam,"West Central Africa and St. Helena, port unspecified",Curacao,1670.0,338.0,291.0
11748.0,Vlissingen,"West Central Africa and St. Helena, port unspecified",St. Eustatius,1715.0,349.0,300.0
11755.0,Vlissingen,"West Central Africa and St. Helena, port unspecified","St. Kitts, port unspecified",1725.0,465.0,400.0
11834.0,Amsterdam,"West Central Africa and St. Helena, port unspecified","Spanish Americas, port unspecified",1615.0,283.0,245.0
11857.0,Vlissingen,"West Central Africa and St. Helena, port unspecified",Curacao,1679.0,468.0,403.0
11858.0,"Netherlands, port unspecified","West Central Africa and St. Helena, port unspecified",Cartagena,1684.0,600.0,516.0
11859.0,Vlissingen,"West Central Africa and St. Helena, port unspecified",Cayenne,1686.0,388.0,300.0
11861.0,Vlissingen,"West Central Africa and St. Helena, port unspecified",St. Eustatius,1687.0,363.0,311.0
11863.0,Rotterdam,"West Central Africa and St. Helena, port unspecified","Americas, port unspecified",1692.0,468.0,403.0
